,Cluster Code,School Name,Region name,School category,School Management,Location,School type,Number of students,Boys,Girls,Male teachers,Female teachers,,,,
205,27250107403,MUKTADEVI VIDY NARODI,NARODI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,151,149,300,13,5,,,,
206,27250107404,S M JOSHI KARNBDHIR NIVASI VID,NARODI,Primary,Tribal/Social Welfare Dept.,Rural,Co-Educational,11,4,15,6,0,,,,
207,27250107402,ZPPS MALWADI,NARODI,Primary,Local body,Rural,Co-Educational,10,9,19,2,0,,,,
208,27250107401,ZPPS NARODI,NARODI,Primary,Local body,Rural,Co-Educational,68,56,124,1,4,,,,
209,27250101801,ZPSS DEOGAON,DEVGAON,Primary,Local body,Rural,Co-Educational,29,17,46,1,1,,,,
210,27250100602,ADARSH HIGH SCH,JARKARWADI,No Response,Pvt. Aided,Rural,Co-Educational,18,22,40,2,0,,,,
211,27250100604,ZPPS DHOBALEWADI,JARKARWADI,Primary,Local body,Rural,Co-Educational,24,23,47,0,2,,,,
212,27250100601,ZPPS JARKARWADI,JARKARWADI,Primary with Upper Primary,Local body,Rural,Co-Educational,132,143,275,7,2,,,,
213,27250101701,ZPPS KATHAPUR,KATHAPUR BU,Primary with Upper Primary,Local body,Rural,Co-Educational,61,58,119,6,1,,,,
214,27250101702,ZPPS ZAP KATHAPUR BU,KATHAPUR BU,Primary with Upper Primary,Local body,Rural,Co-Educational,81,71,152,4,3,,,,
215,27250101502,"NEW ENGLISH SCHOOL, LAKHANGAON",LAKHANGAON,No Response,Pvt. Unaided,Rural,Co-Educational,23,20,43,2,3,,,,
216,27250101501,ZPPS LAKHANGAON,LAKHANGAON,Primary with Upper Primary,Local body,Rural,Co-Educational,135,111,246,5,3,,,,
217,27250101903,SHREE SANGMESHWAR VID.PARGAON,PARGAON TARPHE AA BU,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,189,199,388,6,5,,,,
218,27250101902,ZPPS NIMANBET,PARGAON TARPHE AA BU,Primary,Local body,Rural,Co-Educational,35,26,61,1,1,,,,
219,27250101901,ZPPS PARGAON TARFE AVSARI BU,PARGAON TARPHE AA BU,Primary,Local body,Rural,Co-Educational,146,116,262,4,5,,,,
220,27250101602,HIGH SCH PONDEWADI,PODEWADI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,64,72,136,3,1,,,,
221,27250101601,ZPPS PONDEWADI,PODEWADI,Primary,Local body,Rural,Co-Educational,44,46,90,4,0,,,,
222,27250110201,ZPPS CHIKHALI,CHIKHALI,Primary with Upper Primary,Local body,Rural,Co-Educational,27,38,65,5,1,,,,
223,27250110202,ZPPS ESHTEWADI,CHIKHALI,Primary,Local body,Rural,Co-Educational,12,10,22,2,0,,,,
224,27250109705,ZPPS PIMPALACHIWADI,GOHE KHR,Primary,Local body,Rural,Co-Educational,5,5,10,2,0,,,,
225,27250110304,"NEW ENGLISH SCHOOL, JAMBHORI",JAMBHORI,No Response,Pvt. Aided,Rural,Co-Educational,8,11,19,2,0,,,,
226,27250110305,ZPPS HARANMAL JAMBHORI,JAMBHORI,Primary,Local body,Rural,Co-Educational,10,12,22,1,1,,,,
227,27250110301,ZPPS JAMBHORI,JAMBHORI,Primary with Upper Primary,Local body,Rural,Co-Educational,58,59,117,6,1,,,,
228,27250110303,ZPPS KALWADI,JAMBHORI,Primary,Local body,Rural,Co-Educational,3,5,8,1,0,,,,
229,27250110302,ZPPS MAICHIWADI,JAMBHORI,Primary,Local body,Rural,Co-Educational,7,6,13,1,0,,,,
230,27250110306,ZPPS NANDURKICHIWADI,JAMBHORI,Primary,Local body,Rural,Co-Educational,12,14,26,1,1,,,,
231,27250109201,ZPPS KOLTAWADE,KOLTAWADE,Primary,Local body,Rural,Co-Educational,8,9,17,2,0,,,,
232,27250110004,SHRI PANDHARINATH VIDYALAY,POKHARI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,83,65,148,5,2,,,,
233,27250110002,ZPPS BEDHARWADI,POKHARI,Primary,Local body,Rural,Co-Educational,8,11,19,1,0,,,,
234,27250110003,ZPPS BHAGITWADI,POKHARI,Primary,Local body,Rural,Co-Educational,9,12,21,2,0,,,,
235,27250110001,ZPPS POKHARI,POKHARI,Primary,Local body,Rural,Co-Educational,36,29,65,2,0,,,,
236,27250109901,RAJEWADI,RAJEWADI,Primary with Upper Primary,Local body,Rural,Co-Educational,38,33,71,6,1,,,,
237,27250109902,ZPPS SABALEWADI,RAJEWADI,Primary,Local body,Rural,Co-Educational,17,8,25,2,0,,,,
238,27250110901,ZPPS KONDHVAL,KONDHAWAL,Primary,Local body,Rural,Co-Educational,4,13,17,2,0,,,,
239,27250110902,ZZPS GAVANDEWADI,KONDHAWAL,Primary,Local body,Rural,Co-Educational,8,7,15,1,0,,,,
240,27250111002,ZPPS MHATARBACHIWADI,NIGADALE,Primary,Local body,Rural,Co-Educational,9,16,25,2,0,,,,
241,27250111001,ZPPS NIGDALE,NIGADALE,Primary,Local body,Rural,Co-Educational,11,13,24,2,0,,,,
242,27250110501,ZPPS PHALODE,PHALODE,Primary,Local body,Rural,Co-Educational,12,27,39,2,0,,,,
243,27250110502,ZZPS SAVARLI,PHALODE,Primary,Local body,Rural,Co-Educational,6,8,14,2,0,,,,
244,27250110721,RAJPUR GOVT.ASHRAM SCH,RAJPUR,Pr. with Up.Pr. & sec./H.Sec.,Tribal/Social Welfare Dept.,Rural,Co-Educational,151,163,314,5,3,,,,
245,27250110702,ZPPS PALKHEWADI,RAJPUR,Primary,Local body,Rural,Co-Educational,2,4,6,2,0,,,,
246,27250110701,ZPPS RAJPUR,RAJPUR,Primary,Local body,Rural,Co-Educational,13,10,23,2,0,,,,
247,27250110102,SHIVSHANKAR VIDY,,TALEGHAR,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,91,69,160,6,1,,,
248,27250110101,ZPPS TALEGHAR,,TALEGHAR,Primary with Upper Primary,Local body,Rural,Co-Educational,48,54,102,5,2,,,
249,27250111101,GOVT ASHRAM SCH TERUGAN,,TERUGAN,Pr. with Up.Pr. & sec./H.Sec.,Tribal/Social Welfare Dept.,Rural,Co-Educational,108,115,223,5,1,,,
250,27250109301,ZPPS KALAMBAI,,KALMBAI,Primary,Local body,Rural,Co-Educational,18,13,31,0,2,,,
251,27250104503,HU BABUGENU VIDY,,MHALUNGE PADAWAL,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,250,249,499,11,5,,,
252,27250104502,ZPPS KHADKWADI,,MHALUNGE PADAWAL,Primary,Local body,Rural,Co-Educational,13,9,22,2,0,,,
253,27250104504,ZPPS LANGARDARA,,MHALUNGE PADAWAL,Primary,Local body,Rural,Co-Educational,8,12,20,1,1,,,
254,27250104501,ZPPS MAHALUNGE PADWAL,,MHALUNGE PADAWAL,Primary,Local body,Rural,Co-Educational,149,99,248,4,4,,,
255,27250104505,ZPPS THAKARWADI,,MHALUNGE PADAWAL,Primary,Local body,Rural,Co-Educational,17,19,36,2,0,,,
256,27250104201,ZPPS NANDUR,,NANDUR,Primary,Local body,Rural,Co-Educational,12,10,22,0,2,,,
257,27250104601,ZPPS,SAKORE,SAKORE,Primary with Upper Primary,Local body,Rural,Co-Educational,80,76,156,2,5,,,
258,27250104301,ZPPS TAKEWADI,,TAKEWADI,Primary,Local body,Rural,Co-Educational,19,12,31,2,0,,,
259,27250104302,ZPPS THAKARWADI,,TAKEWADI,Primary,Local body,Rural,Co-Educational,13,15,28,1,1,,,
260,27250104401,ZPPS VITTALWADI,,VITTHALWADI,Primary,Local body,Rural,Co-Educational,15,13,28,0,2,,,
261,27250106701,ZPPS AMBEGARA,,AMBEDARA,Primary,Local body,Rural,Co-Educational,27,14,41,1,1,,,
262,27250113701,ZPPS DHAKALE,,DHAKALE,Primary with Upper Primary,Local body,Rural,Co-Educational,28,34,62,4,2,,,
263,27250105901,ZPPS GAWARWADI,,GAWARWADI,Primary,Local body,Rural,Co-Educational,4,13,17,0,2,,,
264,27250106001,ZPPS DHONDMAL,,GHONDMAL/SHINDEWADI,Primary,Local body,Rural,Co-Educational,13,13,26,2,0,,,
265,27250105801,ZPPS KALEWADI,,KALEWADI/DAREKARWADI,Primary,Local body,Rural,Co-Educational,26,16,42,0,2,,,
266,27250106503,ZPPS BABHALWADI,,SAL,Primary,Local body,Rural,Co-Educational,5,5,10,1,1,,,
267,27250106501,ZPPS SAL,,SAL,Primary with Upper Primary,Local body,Rural,Co-Educational,31,42,73,3,3,,,
268,27250106502,ZPPS THAKARWADI,,SAL,Primary,Local body,Rural,Co-Educational,10,9,19,2,0,,,
269,27250106801,ZPPS TALEKARWADI,,TALEKARWADI,Primary with Upper Primary,Local body,Rural,Co-Educational,45,36,81,3,2,,,
270,27250113401,VANDEV VIDYA MANDIR AGHANE,,AGHANE,Primary,Pvt. Unaided,Rural,Co-Educational,21,37,58,0,0,,,
271,27250113502,GOVT.AASHRAM SCH.,,AHUPE,Pr. with Up.Pr. & sec./H.Sec.,Tribal/Social Welfare Dept.,Rural,Co-Educational,98,99,197,0,7,,,
272,27250113503,ZPPS BALVEERWADI,,AHUPE,Primary,Local body,Rural,Co-Educational,6,5,11,2,0,,,
273,27250112601,ZPPS AAMDE,,AMADE,Primary,Local body,Rural,Co-Educational,5,6,11,2,0,,,
274,27250113001,ZPPS SADKECHIWADI,,DON,Primary,Local body,Rural,Co-Educational,5,11,16,2,0,,,
275,27250111401,ZPPS KONDHRE,,KONDHARE,Primary,Local body,Rural,Co-Educational,7,9,16,1,0,,,
276,27250113101,ZPPS NHAWED,,NHAWED,Primary,Local body,Rural,Co-Educational,16,12,28,1,0,,,
277,27250113301,ZPPS PIMPRGANE,PIMPARGANE,Primary,Local body,Rural,Co-Educational,9,17,26,1,0,,,,
278,27250112904,VANESHWAR HAYSCHOOL,TIRPAD,No Response,Pvt. Aided,Rural,Co-Educational,13,10,23,5,0,,,,
279,27250112903,ZPPS KAPERWADI,TIRPAD,Primary,Local body,Rural,Co-Educational,7,2,9,1,1,,,,
280,27250112901,ZPPS TIRPAD,TIRPAD,Primary with Upper Primary,Local body,Rural,Co-Educational,43,27,70,5,0,,,,
281,27250105401,ZPPS BHAGADI,BHAGANDI,Primary with Upper Primary,Local body,Rural,Co-Educational,48,43,91,2,2,,,,
282,27250105601,ZPPS NAGAPUR,NAGAPUR,Primary with Upper Primary,Local body,Rural,Co-Educational,74,60,134,5,2,,,,
283,27250105003,NARSINGH VIDY RANJANI,RANJANI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,320,268,588,9,7,,,,
284,27250105002,ZPPS KARMALA,RANJANI,Primary,Local body,Rural,Co-Educational,41,29,70,2,1,,,,
285,27250105001,ZPPS RAJANI,RANJANI,Primary,Local body,Rural,Co-Educational,67,62,129,4,0,,,,
286,27250105504,SHRI BHIRAVNATH VIDYALAYA,SHIGAVE,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,131,84,215,6,1,,,,
287,27250105502,ZPPS GADHVEGORDEMALA,SHIGAVE,Primary,Local body,Rural,Co-Educational,12,20,32,2,0,,,,
288,27250105503,ZPPS SAKOREMALA,SHIGAVE,Primary,Local body,Rural,Co-Educational,33,32,65,2,0,,,,
289,27250105501,ZPPS SHINGAVE,SHIGAVE,Primary with Upper Primary,Local body,Rural,Co-Educational,171,149,320,6,5,,,,
290,27250105304,ZPPS BHOKARWASTI,VALATI,Primary,Local body,Rural,Co-Educational,24,15,39,1,1,,,,
291,27250105303,ZPPS GANJAVEWADI,VALATI,Primary,Local body,Rural,Co-Educational,24,19,43,1,1,,,,
292,27250105302,ZPPS KATWANWASTI,VALATI,Primary,Local body,Rural,Co-Educational,20,25,45,2,0,,,,
293,27250105301,ZPPS VALATI,VALATI,Primary with Upper Primary,Local body,Rural,Co-Educational,102,95,197,6,3,,,,
,,Block Code & Name:,272502,BARAMATI,Total Schools in this block :,384,,,,,,,,,,
294,27250206101,ZPPS CHOPDAJ,CHOPDAJ,Primary,Local body,Rural,Co-Educational,70,55,125,3,1,,,,
295,27250206102,ZPPS PANDHARVASTI(CHOPDAJ),CHOPDAJ,Primary,Local body,Rural,Co-Educational,36,14,50,2,0,,,,
296,27250206103,ZPPS PARNKUTI(CHOPDAJ),CHOPDAJ,Primary,Local body,Rural,Co-Educational,5,8,13,2,0,,,,
297,27250206604,ANAD VID HOL,HOL,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,149,169,318,11,1,,,,
298,27250206605,ANANDNAGAR,HOL,Primary,Local body,Rural,Co-Educational,18,13,31,1,1,,,,
299,27250206602,ZPPS AATHPHATA,HOL,Primary,Local body,Rural,Co-Educational,40,46,86,1,2,,,,
300,27250206601,ZPPS HOL,HOL,Primary,Local body,Rural,Co-Educational,28,31,59,1,1,,,,
301,27250206603,ZPPS WAYALPATTA,HOL,Primary,Local body,Rural,Co-Educational,48,48,96,1,2,,,,
302,27250206002,N ENG SCH PANDHRWASTI,KANADWADI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,196,179,375,8,3,,,,
303,27250206001,ZPPS KANADWADI,KANADWADI,Primary,Local body,Rural,Co-Educational,24,20,44,1,1,,,,
304,27250207903,ZPPS KARANEMALA(SADOBACHIWADI),SADOBACHIWADI,Primary,Local body,Rural,Co-Educational,10,8,18,0,2,,,,
305,27250207902,ZPPS NIRGUDWADI,SADOBACHIWADI,Primary,Local body,Rural,Co-Educational,19,26,45,1,1,,,,
306,27250207901,ZPPS SADOBACHIWADI,SADOBACHIWADI,Primary,Local body,Rural,Co-Educational,60,46,106,4,0,,,,
307,27250206701,ZPPS SASTEWADI,SASTEWADI,Primary,Local body,Rural,Co-Educational,28,30,58,1,1,,,,
308,27250206702,ZPPS SASTEWASTI,SASTEWADI,Primary,Local body,Rural,Co-Educational,22,27,49,2,0,,,,
309,27250205902,ZPPS CHOPANVASTI(WAKI),WAKI,Primary,Local body,Rural,Co-Educational,25,18,43,1,1,,,,
310,27250205901,ZPPS WAKI,WAKI,Primary,Local body,Rural,Co-Educational,25,17,42,2,0,,,,
311,27250211009,BAL KAL MUKBADHIR NIVASISCH.,BARAMATI GRAMIN,Primary with Upper Primary,Tribal/Social Welfare Dept.,Rural,Co-Educational,23,12,35,0,6,,,,
312,27250211006,"BALKALANKENDRA,KASBA,PRIMERY",BARAMATI GRAMIN,Primary,Pvt. Unaided,Rural,Co-Educational,41,42,83,1,3,,,,
313,27250211007,"BALKALANKENDRA,MATIMANDBOYSCHOOL",BARAMATI GRAMIN,Primary,Tribal/Social Welfare Dept.,Rural,Co-Educational,33,12,45,5,2,,,,
314,27250211801,BARAMATI NAGAR PARISHAD,BARAMATI NAGARPALIKA,Primary with Upper Primary,Local body,Urban,Co-Educational,106,119,225,3,4,,,,
315,27250211802,BARAMATI NAGAR PARISHADNO 2,BARAMATI NAGARPALIKA,Primary with Upper Primary,Local body,Urban,Co-Educational,224,229,453,3,11,,,,
316,27250211803,BARAMATI NAGAR PARISHADNO 3,BARAMATI NAGARPALIKA,Primary with Upper Primary,Local body,Urban,Co-Educational,56,69,125,2,3,,,,
317,27250211804,BARAMATI NAGAR PARISHADNO 4,BARAMATI NAGARPALIKA,Primary with Upper Primary,Local body,Urban,Co-Educational,67,155,222,2,4,,,,
318,27250211805,BARAMATI NAGAR PARISHADNO 5,BARAMATI NAGARPALIKA,Primary with Upper Primary,Local body,Urban,Co-Educational,147,128,275,3,5,,,,
319,27250211806,BARAMATI NAGAR PARISHADNO 6,BARAMATI NAGARPALIKA,Primary with Upper Primary,Local body,Urban,Co-Educational,82,75,157,1,5,,,,
320,27250211807,BARAMATI NAGAR PARISHADNO 7,BARAMATI NAGARPALIKA,Primary with Upper Primary,Local body,Urban,Co-Educational,91,116,207,5,2,,,,
321,27250211808,BARAMATI NAGAR PARISHADNO 8,BARAMATI NAGARPALIKA,Primary with Upper Primary,Local body,Urban,Co-Educational,141,88,229,1,6,,,,
322,27250211818,D A SATAW VID KASABA BARAMATI',BARAMATI NAGARPALIKA,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,254,191,445,6,1,,,,
323,27250211824,JANHIT PRTISHTAN PRIMARY&MAD.SCHOOL,BARAMATI NAGARPALIKA,Pr. with Up.Pr. & sec./H.Sec.,Pvt. Unaided,Urban,Co-Educational,155,116,271,5,4,,,,
324,27250211826,KAVI MOROPANT SHIKSHAN,BARAMATI NAGARPALIKA,Primary with Upper Primary,Pvt. Aided,Urban,Co-Educational,613,436,1049,0,21,,,,
325,27250211812,M A S BALAK MANDIR,BARAMATI NAGARPALIKA,Primary,Pvt. Aided,Rural,Co-Educational,340,267,607,1,8,,,,
326,27250211825,M.E.S HIGHSCHOOL,BARAMATI NAGARPALIKA,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,974,1024,1998,33,17,,,,
327,27250211810,MAHATMA GANDHI BALAK MANDIR,BARAMATI NAGARPALIKA,Primary,Pvt. Aided,Urban,Co-Educational,743,641,1384,0,25,,,,
328,27250211809,MATA RAMABAI AAMBEDKAR GIRLS,BARAMATI NAGARPALIKA,Primary,Pvt. Aided,Urban,Co-Educational,80,85,165,4,0,,,,
329,27250211817,MISSION HIGH SCH BARAMATI,BARAMATI NAGARPALIKA,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,177,27,204,2,5,,,,
330,27250211816,RADHESHAM N AGARWAL,BARAMATI NAGARPALIKA,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,823,346,1169,12,15,,,,
331,27250211820,ROSEMERRY WE EN MED.,BARAMATI NAGARPALIKA,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,72,49,121,0,8,,,,
332,27250211823,SHARDANIKETAN ENGLISH ME SCHOOL,BARAMATI NAGARPALIKA,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,57,39,96,0,7,,,,
333,27250211815,SHRI CHATRAPATI HIGH,BARAMATI NAGARPALIKA,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,746,494,1240,13,15,,,,
334,27250211821,URDU MAD VID,BARAMATI NAGARPALIKA,No Response,Pvt. Unaided,Urban,Co-Educational,6,23,29,1,1,,,,
335,27250211819,VID P BAL VIKAS MANDIR,BARAMATI NAGARPALIKA,Pr. with Up.Pr. & sec./H.Sec.,Pvt. Unaided,Urban,Co-Educational,601,424,1025,5,19,,,,
336,27250210907,NAGESWAR G. V. P.,GUNWADI,Up. Primary with sec./H.sec,Pvt. Unaided,Rural,Co-Educational,9,10,19,1,1,,,,
337,27250211701,ZPPS GHADGEWADI,GHADGEWADI,Primary,Local body,Rural,Co-Educational,19,25,44,2,0,,,,
338,27250211603,NEW ENGLISH SCHOOL MEKHALI,,MEKHALI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,196,140,336,7,1,,,
339,27250211601,ZPPS MEKHALI,,MEKHALI,Primary,Local body,Rural,Co-Educational,75,64,139,4,0,,,
340,27250211604,ZPPS SHERE VAST 1 MEKHALI,,MEKHALI,Primary,Local body,Rural,Co-Educational,5,11,16,1,1,,,
341,27250211605,ZPPS SHERE VAST 2 MEKHALI,,MEKHALI,Primary,Local body,Rural,Co-Educational,7,3,10,2,0,,,
342,27250210108,WAJHESHVARI V.NIRAWAGAJ,,NIRA WAGAJ,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,276,217,493,10,3,,,
343,27250210102,ZPPS,GADEDHAYGUDEWASTI,NIRA WAGAJ,Primary,Local body,Rural,Co-Educational,22,20,42,1,1,,,
344,27250210101,ZPPS BURUNGALEWASTI,,NIRA WAGAJ,Primary,Local body,Rural,Co-Educational,7,14,21,1,1,,,
345,27250210103,ZPPS DEVKATEWASTI,,NIRA WAGAJ,Primary,Local body,Rural,Co-Educational,29,30,59,1,1,,,
346,27250210104,ZPPS DOMBALEWASTI,,NIRA WAGAJ,Primary,Local body,Rural,Co-Educational,17,11,28,1,1,,,
347,27250210106,ZPPS KHANDOBACHIWADI,,NIRA WAGAJ,Primary,Local body,Rural,Co-Educational,11,17,28,2,0,,,
348,27250210107,ZPPS NIRAWAGAJ,,NIRA WAGAJ,Primary,Local body,Rural,Co-Educational,119,123,242,1,7,,,
349,27250210105,ZPPS PANHALEWASTI,,NIRA WAGAJ,Primary,Local body,Rural,Co-Educational,11,4,15,1,1,,,
350,27250200201,ZPPS DANDWADI,,DANDWADI,Primary,Local body,Rural,Co-Educational,17,17,34,1,1,,,
351,27250200202,ZPPS KHOPWADI,,DANDWADI,Primary,Local body,Rural,Co-Educational,13,19,32,1,1,,,
352,27250200203,ZPPSKHOPWADI,,DANDWADI,Primary,Local body,Rural,Co-Educational,11,11,22,1,1,,,
353,27250201905,VASANTRAO PAWAR VID DEULGAON,,DEOLGAON RASAL,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,108,111,219,5,1,,,
354,27250201901,ZPPS DEOLGAON RASAL,,DEOLGAON RASAL,Primary,Local body,Rural,Co-Educational,60,62,122,2,2,,,
355,27250201902,ZPPS PATLU RASALWADI,,DEOLGAON RASAL,Primary,Local body,Rural,Co-Educational,10,5,15,1,1,,,
356,27250201903,ZPPS RASALWADI,,DEOLGAON RASAL,Primary,Local body,Rural,Co-Educational,12,5,17,1,1,,,
357,27250201904,ZPPS SONPIRWADI,,DEOLGAON RASAL,Primary,Local body,Rural,Co-Educational,13,12,25,0,2,,,
358,27250201803,KRUSHI UDYOG MUL SHIK.KARATI,,KARATI,Primary,Pvt. Unaided,Rural,Co-Educational,79,47,126,0,4,,,
359,27250201802,VASTIGRUH VIDYALAY KARHATI,,KARATI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,261,192,453,8,3,,,
360,27250201801,ZPPS KARHATI,,KARATI,Primary,Local body,Rural,Co-Educational,68,60,128,3,1,,,
361,27250202903,NEW ENGLISH SCH KARKHEL,,KARKHEL,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,181,200,381,11,1,,,
362,27250202902,ZPPS HOLKARWASTI,,KARKHEL,Primary,Local body,Rural,Co-Educational,17,21,38,2,0,,,
363,27250202901,ZPPS KARKHEL,,KARKHEL,Primary,Local body,Rural,Co-Educational,63,61,124,1,3,,,
364,27250202904,ZPPS URAVASTI,,KARKHEL,Primary,Local body,Rural,Co-Educational,18,10,28,2,0,,,
365,27250202101,ZPPS KHARADEWADI,,KHRADEWADI,Primary,Local body,Rural,Co-Educational,27,21,48,1,1,,,
366,27250200401,ZPPS KOLOLI,,KOLOLI,Primary,Local body,Rural,Co-Educational,35,33,68,1,2,,,
367,27250200302,NEW ENGLISH SCHOOL NAROLI,,NAROLI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,81,76,157,4,2,,,
368,27250200301,ZPPS NAROLI,,NAROLI,Primary,Local body,Rural,Co-Educational,50,38,88,1,2,,,
369,27250202801,ZPPS UNDIWADE SUPE,,UNDWADI SUPE,Primary,Local body,Rural,Co-Educational,20,34,54,3,4,,,
370,27250204603,SOMESHWAR VID ANJANGAON,ANJANGAON,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,160,115,275,7,3,,,,
371,27250204601,ZPPS ANJANGAON,ANJANGAON,Primary,Local body,Rural,Co-Educational,63,60,123,3,1,,,,
372,27250204602,ZPPS BARVNAGAR,ANJANGAON,Primary,Local body,Rural,Co-Educational,5,10,15,2,0,,,,
373,27250211003,ZPPS DHAWANWASTI,BARAMATI GRAMIN,Primary with Upper Primary,Local body,Urban,Co-Educational,130,138,268,4,7,,,,
374,27250211002,ZPPS SATAWWASTI,BARAMATI GRAMIN,Primary with Upper Primary,Local body,Rural,Co-Educational,96,121,217,3,5,,,,
375,27250204801,ZPPS BHILARWADI,BHILARWADI,Primary,Local body,Rural,Co-Educational,18,24,42,2,0,,,,
376,27250204502,SHARADCHANRAJI PAWAR VID.,JALGAON K P,No Response,Pvt. Unaided,Rural,Co-Educational,12,4,16,3,1,,,,
377,27250204501,ZPPS JALGAON K P,JALGAON K P,Primary,Local body,Rural,Co-Educational,13,13,26,0,3,,,,
378,27250204503,ZPPS SAWAKARWASTI,JALGAON K P,Primary,Local body,Rural,Co-Educational,9,5,14,0,0,,,,
379,27250202001,ZPPS JALGAON SUPE,JALGAON SUPE,Primary,Local body,Rural,Co-Educational,47,39,86,2,2,,,,
380,27250202002,ZPPS PIMPALACHAMALA,JALGAON SUPE,Primary,Local body,Rural,Co-Educational,19,23,42,2,0,,,,
381,27250210504,S.ENGLISH M S.DEVDATNAGAR,JALOCHI,Primary,Pvt. Unaided,Urban,Co-Educational,6,10,16,0,3,,,,
382,27250210502,ZPPS DHORCOLONY,JALOCHI,Primary,Local body,Rural,Co-Educational,12,18,30,0,2,,,,
383,27250210501,ZPPS JALOCHI,JALOCHI,Primary with Upper Primary,Local body,Rural,Co-Educational,112,136,248,3,5,,,,
384,27250210503,ZPPS SHRIRAMNAGAR,JALOCHI,Primary,Local body,Rural,Co-Educational,31,30,61,0,2,,,,
385,27250204701,ZPPS KARAWAGAJ,KARAWAGAJ,Primary with Upper Primary,Local body,Rural,Co-Educational,48,85,133,1,7,,,,
386,27250204702,ZPPS LASHKARWASTI,KARAWAGAJ,Primary,Local body,Rural,Co-Educational,16,16,32,1,1,,,,
387,27250204704,ZPPS NALEPATILWASTI,KARAWAGAJ,Primary,Local body,Rural,Co-Educational,18,14,32,1,1,,,,
388,27250204703,ZPPS SANGALEWASTI,KARAWAGAJ,Primary,Local body,Rural,Co-Educational,7,10,17,1,1,,,,
389,27250203804,BHAIRAWNATH MAD VID MEDAD,MEDAD,No Response,Pvt. Aided,Rural,Co-Educational,13,10,23,2,0,,,,
390,27250203802,ZPPS GAWADEWASTI,MEDAD,Primary,Local body,Rural,Co-Educational,21,14,35,2,0,,,,
391,27250203801,ZPPS MEDAD,MEDAD,Primary with Upper Primary,Local body,Rural,Co-Educational,150,145,295,3,7,,,,
392,27250211202,NEW ENGLISH SCH DORLEWADI,DORLEWADI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,439,358,797,7,9,,,,
393,27250211204,SANT SAVTAMALI ENGLISH M.SCHOOL,DORLEWADI,Primary,Pvt. Unaided,Rural,Co-Educational,54,36,90,0,5,,,,
394,27250211201,ZPPS DORLEWADI,DORLEWADI,Primary,Local body,Rural,Co-Educational,201,177,378,5,4,,,,
395,27250211203,ZPPS GODHEVASTI,DORLEWADI,Primary,Local body,Rural,Co-Educational,9,11,20,2,0,,,,
396,27250211602,ZPPS BARKADWADI,MEKHALI,Primary,Local body,Rural,Co-Educational,12,18,30,2,0,,,,
397,27250210803,SHREE CHATRAPATI HIGH SCH PIMP,PIMPLI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,159,150,309,7,0,,,,
398,27250210804,"V.P.NEW.BALVIKASMANDIR,PIPALI",PIMPLI,Primary with Upper Primary,Pvt. Unaided,Rural,Co-Educational,366,218,584,2,20,,,,
399,27250210802,ZPPS LIMTEK,PIMPLI,Primary with Upper Primary,Local body,Rural,Co-Educational,105,92,197,2,6,,,,
400,27250210801,ZPPS PIMPLI,PIMPLI,Primary,Local body,Rural,Co-Educational,98,119,217,2,6,,,,
401,27250211504,SHRI CHATRAPATI HIGH SONGAON,SONGAON,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,152,130,282,6,2,,,,
402,27250211502,ZPPS GIRPOTEKARWASTI,SONGAON,Primary,Local body,Rural,Co-Educational,21,22,43,1,1,,,,
403,27250211501,ZPPS SONGAON,SONGAON,Primary,Local body,Rural,Co-Educational,73,61,134,3,3,,,,
